FREQ;Frequency;REF_AREA;Territory;DATA_TYPE;Indicator;SEX;Sex (DESC);AGE;Age (DESC);CONTARCTUAL_OCCUPATION;Contractual occupation;ECON_ACTIVITY_NACE_2007;Economic activity (NACE Rev. 2);EMPLOYESS_CLASS;Employees class;Time (TIME_PERIOD);Observation;OBS_STATUS;Observation status;NOTE_REF_AREA;Territory (NOTE_REF_AREA);NOTE_DATA_TYPE;Indicator (NOTE_DATA_TYPE);NOTE_SEX;Sex (DESC) (NOTE_SEX);NOTE_AGE;Age (DESC) (NOTE_AGE);NOTE_CONTARCTUAL_OCCUPATION;Contractual occupation (NOTE_CONTARCTUAL_OCCUPATION);NOTE_ECON_ACTIVITY_NACE_2007;Economic activity (NACE Rev. 2) (NOTE_ECON_ACTIVITY_NACE_2007);NOTE_EMPLOYESS_CLASS;Employees class (NOTE_EMPLOYESS_CLASS);NOTE_TIME_PERIOD;Time;BASE_PER;Base year;UNIT_MEAS;Measure unit;UNIT_MULT;Multiplication unit
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;F;Construction;TOTAL;Total;2015;9.92;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;F;Construction;TOTAL;Total;2016;9.79;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;F;Construction;TOTAL;Total;2017;9.75;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;F;Construction;TOTAL;Total;2018;9.67;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;F;Construction;TOTAL;Total;2019;9.67;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;F;Construction;TOTAL;Total;2020;9.76;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;F;Construction;TOTAL;Total;2021;9.9;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;0038;Services (g to s, except o);TOTAL;Total;2014;9.74;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;0038;Services (g to s, except o);TOTAL;Total;2015;9.86;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;0038;Services (g to s, except o);TOTAL;Total;2016;9.89;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;0038;Services (g to s, except o);TOTAL;Total;2017;10.01;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;0038;Services (g to s, except o);TOTAL;Total;2018;10.04;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;0038;Services (g to s, except o);TOTAL;Total;2019;10.13;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;0038;Services (g to s, except o);TOTAL;Total;2020;10.32;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;0038;Services (g to s, except o);TOTAL;Total;2021;10.33;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;G;Wholesale and retail trade repair of motor vehicles and motorcycles;TOTAL;Total;2014;10.03;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;G;Wholesale and retail trade repair of motor vehicles and motorcycles;TOTAL;Total;2015;10.08;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;G;Wholesale and retail trade repair of motor vehicles and motorcycles;TOTAL;Total;2016;10.21;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;G;Wholesale and retail trade repair of motor vehicles and motorcycles;TOTAL;Total;2017;10.38;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;G;Wholesale and retail trade repair of motor vehicles and motorcycles;TOTAL;Total;2018;10.45;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;G;Wholesale and retail trade repair of motor vehicles and motorcycles;TOTAL;Total;2019;10.49;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;G;Wholesale and retail trade repair of motor vehicles and motorcycles;TOTAL;Total;2020;10.57;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;G;Wholesale and retail trade repair of motor vehicles and motorcycles;TOTAL;Total;2021;10.51;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;H;Transportation and storage;TOTAL;Total;2014;9.77;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;H;Transportation and storage;TOTAL;Total;2015;9.76;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;H;Transportation and storage;TOTAL;Total;2016;9.84;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;H;Transportation and storage;TOTAL;Total;2017;9.96;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;H;Transportation and storage;TOTAL;Total;2018;10.11;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;H;Transportation and storage;TOTAL;Total;2019;10.47;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;H;Transportation and storage;TOTAL;Total;2020;10.82;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;H;Transportation and storage;TOTAL;Total;2021;10.78;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;I;Accommodation and food service activities;TOTAL;Total;2014;9.57;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;I;Accommodation and food service activities;TOTAL;Total;2015;9.57;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;I;Accommodation and food service activities;TOTAL;Total;2016;9.54;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;I;Accommodation and food service activities;TOTAL;Total;2017;9.71;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;I;Accommodation and food service activities;TOTAL;Total;2018;9.76;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;I;Accommodation and food service activities;TOTAL;Total;2019;9.85;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;I;Accommodation and food service activities;TOTAL;Total;2020;10.03;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;I;Accommodation and food service activities;TOTAL;Total;2021;10.04;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;J;Information and communication;TOTAL;Total;2014;10.63;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;J;Information and communication;TOTAL;Total;2015;11.22;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
A;Annual;IT;Italy;HOUWAG_ENTEMP_MED_MI;Gross hourly wage per hour paid of employee jobs  in euros (median).;9;Total;Y15-29;15-29 years;99;Total;J;Information and communication;TOTAL;Total;2016;10.93;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Median value of the distribution of the hourly wages of the employee jobs obtained as the ratio between the gross wages and the estimated hour paid by the employer for each employee job.;;;;;;;;;;;;;;;;;;
